date_time_utc,picked_up,pitched,call_end_result,City,Name,Address,Website,Phone,Email,Google Rating,Google Reviews,Yelp Rating,Yelp Reviews,FB Rating,FB Reviews,FB Likes,FB Checkins,FB Followers,Title,Description,Adwords,Facebook Ads,Twitter Ads,LinkedIn Ads,Bing Ads,Robot Config,SSL,WordPress,FB URL,Twitter URL,LinkedIn URL,YouTube URL,Instagram URL,Category,Search Type,Crawler Status,Founded,Company Type,Company Size,BBB Profile,State,Years in Business,First Name,Last Name,Contact Job Title,Revenue,Top Keywords
13.05.2024 18:13:18,Yes,Yes,Not Interested,,Your Health Sense,"143 Pine St, Belmont, MA 02478",,6174384467,,,,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/groups/yourhealthsensemoms,,https://www.linkedin.com/in/kim-raubenheimer-89b2b412/,,https://www.instagram.com/kimraubenheimerfitness/,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
13.05.2024 17:57:31,Yes,Yes,Not Interested,,Team Beachbody,"56 Howard St, Saugus, MA 01906",,9788372122,coachrelations@teambeachbody.com;domainmanagers@beachbody.com;customerservice@teambeachbody.com,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Health &amp; Wellness Products,Exercise &amp; Physical Fitness Programs",yellowpages,1,,Public Company,"501-1,000",,,,,,,,
13.05.2024 17:56:00,Yes,Yes,Not Interested,,SkinHealth Centers Med Spa Boston,"37 Newbury St, Boston, MA 02116",,6175822754,info@skinhealthcenters.com;ask-me@skinhealthcenters.com,,,,,,,,,,1,1,1,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/fbevents.js,,,https://www.youtube.com/watch?v=mQDSR41uxhI,https://www.instagram.com/skinhealthcenters/,"Health &amp; Wellness Products,Day Spas,Medical Spas",yellowpages,1,1999,Privately Held,Nov-50,,,,,,,,
13.05.2024 17:16:10,Yes,Yes,Not Interested,,Day Health Strategies,"324 Broadway, Somerville, MA 02145",,6176660040,rosemarie@dayhealthstrategies.com;ross@dayhealthstrategies.com;allie@dayhealthstrategies.com;zahra@dayhealthstrategies.com;melinda@dayhealthstrategies.com;cathy@dayhealthstrategies.com;contact@dayhealthstrategies.com;emily.george@dayhealthstrategies.com;rraymundo@dayhealthstrategies.com;sarah@dayhealthstrategies.com;jennifer@dayhealthstrategies.com;lara.shadwick@dayhealthstrategies.com;rhicks@dayhealthstrategies.com;hmylodyee@dayhealthstrategies.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,https://twitter.com/DayHealthStrat,https://www.linkedin.com/company/day-health-strategies/,https://www.youtube.com/watch?v=fqHi113R414,,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
13.05.2024 16:59:34,Yes,Yes,Not Interested,,Journey To YOUR Destiny,"31 Channing St, Newton, MA 02458",,6176696561,weightdestiny@yahoo.com;dr.irina@weightdestiny.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/LowGlycemic/,https://twitter.com/WeightDestiny,https://www.linkedin.com/in/dr-irina-koles/,https://www.youtube.com/channel/UCbaWjJGTp_kCz5koXDSgAMw,https://www.instagram.com/weightdestiny/,Health &amp; Wellness Products,yellowpages,1,,,,,,,,,,,
11.05.2024 20:37:40,Yes,Yes,Not Interested,,NutriPower - Your Nutritional and Energy Source!,"226 Green St, Stoneham, MA 02180",,7814549182,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
11.05.2024 20:12:04,Yes,Yes,Not Interested,,Mary E Mahoney Dialysis Ctr,"416 Warren St, Roxbury, MA 02119",,6174459989,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
11.05.2024 18:26:22,Yes,Yes,Not Interested,as per cx theay are already good.,"Baltimore, MD, United States",Victoria’s Massage Practice,"6095 Marshalee Dr Ste 110 Elkridge , MD 21075",https://www.victoriasmassagepractice.com,4439459622,victoriasmassagepractice@gmail.com;victoriasmassagepractice.com@contactprivacy.com,5,22,5,1,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,,https://www.instagram.com/victoriasmassage_practice/,"Massage Therapy,Massage",yelp,1,,,,,,,,,,
11.05.2024 17:01:22,Yes,Yes,Not Interested,they cannot authorize any partnership,,Hand & Stone Massage and Facial Spa,"2157 York Rd Ste C Timonium, MD 21093",https://www.handandstonetimonium.com,4104492883,,,,3.5,8,,,117,47,,1,1,1,0,0,0,0,1,1,0,facebook.com/handandstonetimonium/,http://www.twitter.com/HandAndStoneUSA,,https://www.youtube.com/user/HandAndStone,https://www.instagram.com/handandstoneusa/,"Massage Therapy,Day Spas,Hair Removal",yelp,1,,,,,,,,,,
10.05.2024 18:33:00,Yes,Yes,Not Interested,about to sell the company,,Touch Free Wellness,"7 Allegheny Ave Ste 200 Towson, MD 21204",https://touchfreespa.com,4437881808,michael@touchfreespa.com,4.8,23,5,2,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/TouchFreeSpa,https://twitter.com/WellnessFree,,https://www.youtube.com/channel/UCJ6cgll7vSOpMJjX42s-9dw/,https://www.instagram.com/touchfreespa/,"Cryotherapy,Saunas,Massage Therapy",yelp,1,,,,,,,,,,
10.05.2024 18:28:31,Yes,Yes,Not Interested,"owner is currently on a cruise, but staff said that they are not currently interested",,Salontra Select Suites,"10200 Grand Central Ave Owings Mills, MD 21117",https://salontraselectsuites.com,4107196100,info@salontraselectsuites.com;r@salontraselectsuites.com;jls@salontraselectsuites.com,,,5,2,,,1772,6471,,1,1,0,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/fbevents.js,https://twitter.com/SalontraSelect,,,https://instagram.com/salontraselect/,"Hair Salons,Makeup Artists,Massage Therapy",yelp,1,2007,Privately Held,Nov-50,,,,,,,
10.05.2024 17:59:00,Yes,Yes,Not Interested,cx drop the call,,Massage Envy,"7927 Ritchie Hwy Ste E, Glen Burnie, MD 21061",https://locations.massageenvy.com/maryland/glen-burnie/7927-ritchie-hwy-ste-e.html,4106918181,sarah.alhadithi@massageenvy.com;joe.szablewski@massageenvy.com;edna.christianson@massageenvy.com;terry.white@massageenvy.com;amy.gilliland@massageenvy.com;dsilva@massageenvy.com;piers.harvey@massageenvy.com;scott.barnum@massageenvy.com;julie.hull@massageenvy.com;malcolm.williams@massageenvy.com;clinic0854@massageenvy.com;john.lundgren@massageenvy.com;danette.mertz@massageenvy.com;nancy.boone@massageenvy.com;bess.burnett@massageenvy.com;mary.harp@massageenvy.com;clinic0166@massageenvy.com;info@massageenvy.com;clinic0725me@yahoo.com;mespa.clive@gmail.com;meapptrequests@gmail.com;fdaverdae@gmail.com;clinic0836@hotmail.com;robert.fish@massageenvy.com;clinic0092@massageenvy.com;clinic0664@massageenvy.com;neeraj.jindal@massageenvy.com;thai.nguyen@massageenvy.com;clinic0945@massageenvy.com;clinic0870@massageenvy.com;mgonzalez@massageenvy.com;clinic0608@massageenvy.com;clinic0883@massageenvy.com;michael.oster@massageenvy.com;patrick.strickland@massageenvy.com;clinic1098@massageenvy.com;clinic0302@massageenvy.com;clinic1114@massageenvy.com;clinic0597@massageenvy.com;clinic1032@massageenvy.com;clinic0949@massageenvy.com;clinic0747@massageenvy.com;clinic1373@massageenvy.com;clinic0430@massageenvy.com;clinic0112@massageenvy.com;clinic0575@massageenvy.com;clinic0129@massageenvy.com;clinic0783@massageenvy.com;clinic1232@massageenvy.com;clinic0969@massageenvy.com;clinic0869@massageenvy.com;clinic0725@massageenvy.com;clinic1017@massageenvy.com;clinic0278@massageenvy.com;clinic0885@massageenvy.com;clinic0978@massageenvy.com;clinic0836@massageenvy.com;clinic0437@massageenvy.com;clinic0050@massageenvy.com;clinic1116@massageenvy.com;andrea.mial@massageenvy.com;michael.damara@massageenvy.com;tomer.taggart@massageenvy.com;jennifer.travis@massageenvy.com;dolsen@massageenvy.com;vicki.burnett@massageenvy.com;alicia.norris@massageenvy.com;ljarvis@massageenvy.com;mike.earp@massageenvy.com;clinic1178@massageenvy.com;ray.harrigill@massageenvy.com;josh.shields@massageenvy.com;kevin.fields@massageenvy.com;mario.hawkins@massageenvy.com;garret.steggs@massageenvy.com;clinic1037@massageenvy.com;dennis.oneil@massageenvy.com;donald.taylor@massageenvy.com;clinic0768@massageenvy.com;clinic0587@massageenvy.com;clinic0827@massageenvy.com;epashigian@massageenvy.com;clinic0335@massageenvy.com;clinic1210@massageenvy.com;clinic0779@massageenvy.com;clinic0947@massageenvy.com;g.robertson@massageenvy.com;kevin.seeger@massageenvy.com;erwan.denaurois@massageenvy.com;rhiannon.brandsford@massageenvy.com;mike.drum@massageenvy.com;clinic0904@massageenvy.com;laszlo.szalvay@massageenvy.com;gift@massageenvy.com;david.denniston@massageenvy.com;csgcorporate@massageenvy.com;redding@massageenvy.com;clinic0584@massageenvy.com;clinic0867@massageenvy.com;chris.baratz@massageenvy.com;clinic1049@massageenvy.com;scot.ziessman@massageenvy.com;clinic0453@massageenvy.com;clinic1286@massageenvy.com;clinic0417@massageenvy.com;clinic1132@massageenvy.com;clinic1276@massageenvy.com;clinic1320@massageenvy.com;clinic1328@massageenvy.com;clinic1325@massageenvy.com;clinic0657@massageenvy.com;clinic1224@massageenvy.com;clinic0516@massageenvy.com;clinic1249@massageenvy.com;clinic0806@massageenvy.com;clinic0505@massageenvy.com;clinic0577@massageenvy.com;clinic0868@massageenvy.com;clinic1125@massageenvy.com;clinic1250@massageenvy.com;clinic0673@massageenvy.com;clinic0526@massageenvy.com;clinic0581@massageenvy.com;clinic0896@massageenvy.com;clinic0580@massageenvy.com;david.chalk@massageenvy.com;clinic0812@massageenvy.com;frederick0577@massageenvy.com;massageenvycrofton@massageenvy.com;mdonahue@massageenvy.com;david.galloway@massageenvy.com;clinic1246@massageenvy.com;tyrone.stephenson@massageenvy.com;clinic0952@massageenvy.com;wendy.muhammad@massageenvy.com;massageenvywaldorf@massageenvy.com;westminster1249@massageenvy.com;clinic0378@massageenvy.com;clinic0433@massageenvy.com;clinic1358@massageenvy.com;albert.pilkington@massageenvy.com;clinic0366@massageenvy.com;clinic0102@massageenvy.com;guestrelations@massageenvy.com;meemployeebrand@massageenvy.com;bechara.fady@massageenvy.com;carrie.huff@massageenvy.com;amystone@massageenvy.com;clinic0000@massageenvy.com;jfrankel@massageenvy.com;april.hughes@massageenvy.com;brittany.craig@massageenvy.com;margeaux.andrade@massageenvy.com;krpaiva@massageenvy.com;shawn@massageenvy.com;kristi.leatherwood@massageenvy.com;kristi_leatherwood@massageenvy.com;vdrachuk@massageenvy.com;malissa.mah@massageenvy.com,4.4,177,,,,,178,737,196,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/263567017428257,https://twitter.com/MassageEnvy,,,https://www.instagram.com/massageenvy/,"Massage Therapists,Reflexologies,Skin Care",yellowpages,1,,,,,,,,,,
10.05.2024 17:54:00,Yes,Yes,Not Interested,cx drop the call,,Massage Envy,"727 W 40th St Suite 108, Baltimore, MD 21211",https://locations.massageenvy.com/maryland/baltimore/727-w--40th-street.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,4103872555,joe.szablewski@massageenvy.com;edna.christianson@massageenvy.com;terry.white@massageenvy.com;andrea.mial@massageenvy.com;amy.gilliland@massageenvy.com;dsilva@massageenvy.com;piers.harvey@massageenvy.com;scott.barnum@massageenvy.com;julie.hull@massageenvy.com;malcolm.williams@massageenvy.com;gift@massageenvy.com;elyse.pedersen@massageenvy.com;john.lundgren@massageenvy.com;shamicka.lawrence@massageenvy.com;danette.mertz@massageenvy.com;clinic1132@massageenvy.com;nancy.boone@massageenvy.com;bess.burnett@massageenvy.com;mary.harp@massageenvy.com;chris.brandolini@massageenvy.com;tina.michels@massageenvy.com;info@massageenvy.com;clinic0725me@yahoo.com;mespa.clive@gmail.com;meapptrequests@gmail.com;fdaverdae@gmail.com;clinic0836@hotmail.com;robert.fish@massageenvy.com;clinic0092@massageenvy.com;clinic0664@massageenvy.com;neeraj.jindal@massageenvy.com;thai.nguyen@massageenvy.com;clinic0945@massageenvy.com;clinic0870@massageenvy.com;mgonzalez@massageenvy.com;clinic0608@massageenvy.com;clinic0883@massageenvy.com;michael.oster@massageenvy.com;patrick.strickland@massageenvy.com;clinic1098@massageenvy.com;clinic0302@massageenvy.com;clinic1114@massageenvy.com;clinic0597@massageenvy.com;clinic1032@massageenvy.com;clinic0949@massageenvy.com;clinic0747@massageenvy.com;clinic1373@massageenvy.com;clinic0430@massageenvy.com;clinic0112@massageenvy.com;clinic0575@massageenvy.com;clinic0129@massageenvy.com;clinic0783@massageenvy.com;clinic1232@massageenvy.com;clinic0969@massageenvy.com;clinic0869@massageenvy.com;clinic0725@massageenvy.com;clinic1017@massageenvy.com;clinic0278@massageenvy.com;clinic0885@massageenvy.com;clinic0978@massageenvy.com;clinic0836@massageenvy.com;clinic0437@massageenvy.com;clinic0050@massageenvy.com;clinic1116@massageenvy.com;michael.damara@massageenvy.com;tomer.taggart@massageenvy.com;jennifer.travis@massageenvy.com;dolsen@massageenvy.com;vicki.burnett@massageenvy.com;alicia.norris@massageenvy.com;ljarvis@massageenvy.com;mike.earp@massageenvy.com;clinic1178@massageenvy.com;ray.harrigill@massageenvy.com;josh.shields@massageenvy.com;kevin.fields@massageenvy.com;mario.hawkins@massageenvy.com;garret.steggs@massageenvy.com;clinic1037@massageenvy.com;dennis.oneil@massageenvy.com;donald.taylor@massageenvy.com;clinic0854@massageenvy.com;clinic0768@massageenvy.com;clinic0587@massageenvy.com;clinic0827@massageenvy.com;epashigian@massageenvy.com;clinic0335@massageenvy.com;clinic1210@massageenvy.com;clinic0779@massageenvy.com;clinic0947@massageenvy.com;g.robertson@massageenvy.com;kevin.seeger@massageenvy.com;erwan.denaurois@massageenvy.com;rhiannon.brandsford@massageenvy.com;mike.drum@massageenvy.com;clinic0904@massageenvy.com;laszlo.szalvay@massageenvy.com;david.denniston@massageenvy.com;csgcorporate@massageenvy.com;geoffrey.cousins@massageenvy.com;redding@massageenvy.com;clinic0584@massageenvy.com;clinic1128@massageenvy.com;clinic1006@massageenvy.com;clinic0867@massageenvy.com;chris.baratz@massageenvy.com;clinic0412@massageenvy.com;scot.ziessman@massageenvy.com;clinic0072@massageenvy.com;clinic0139@massageenvy.com;clinic1276@massageenvy.com;clinic1320@massageenvy.com;clinic1328@massageenvy.com;clinic1325@massageenvy.com;clinic0657@massageenvy.com;clinic1224@massageenvy.com;clinic0516@massageenvy.com;clinic1249@massageenvy.com;clinic0806@massageenvy.com;clinic0505@massageenvy.com;clinic0577@massageenvy.com;clinic0868@massageenvy.com;clinic1125@massageenvy.com;clinic1250@massageenvy.com;clinic0673@massageenvy.com;clinic0526@massageenvy.com;clinic0581@massageenvy.com;clinic0896@massageenvy.com;clinic0580@massageenvy.com;david.chalk@massageenvy.com;clinic0812@massageenvy.com;frederick0577@massageenvy.com;massageenvycrofton@massageenvy.com;mdonahue@massageenvy.com;david.galloway@massageenvy.com;clinic1246@massageenvy.com;tyrone.stephenson@massageenvy.com;clinic0952@massageenvy.com;wendy.muhammad@massageenvy.com;massageenvywaldorf@massageenvy.com;westminster1249@massageenvy.com;clinic0500@massageenvy.com;clinic0433@massageenvy.com;tschermer@massageenvy.com;clinic1358@massageenvy.com;clinic0102@massageenvy.com;guestrelations@massageenvy.com;meemployeebrand@massageenvy.com;bechara.fady@massageenvy.com;carrie.huff@massageenvy.com;jamie.thornton@massageenvy.com;alex.blatnik@massageenvy.com;tara.mccarthy@massageenvy.com;jfitzsimmions@massageenvy.com;newstar@massageenvy.com;angie.simon@massageenvy.com,4.7,595,,,,,457,767,474,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/1774249442856156,https://twitter.com/MassageEnvy,,,https://www.instagram.com/massageenvy/,"Massage spa in Baltimore, Maryland",google-places,1,,,,,,,,,,
10.05.2024 17:46:00,Yes,Yes,Not Interested,cx drop the call,,Latino American Beauty Salon,"110 Reisterstown Rd Ste 2, Pikesville, MD 21208",https://brinkshome.com,4105800442,correspondence@brinkshome.com;partnersales@brinkshome.com;sales@brinkshome.com;websupport@brinkshome.com;executiveresponseteam@brinkshome.com;socialmedia@brinkshome.com;licensing@brinkshome.com;nationalaccountsall@brinkshome.com;aboardman@brinkshome.com;jonoon@brinkshome.com;tcarrizales@brinkshome.com;fgraffam@brinkshome.com;permit@brinkshome.com;customerservice@brinkshome.com;wniles@brinkshome.com,,,,,,,59054,,59000,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/BrinksHomeSecurity,https://twitter.com/brinks_home?lang=en,,https://www.youtube.com/c/BrinksHome/videos,https://www.instagram.com/brinkshome/,"Massage Therapists,Beauty Salons,Hair Removal",yellowpages,1,,Privately Held,"1,001-5,000",,,,,,,
10.05.2024 16:53:00,Yes,Yes,Not Interested,cx not interested.,,Salon Laurie &amp; Company,"5910 Falls Rd, Baltimore, MD 21209",http://www.salonlaurie.com,4104641500,salonlaurie@comcast.net,4.7,79,,,,,,,,1,0,0,0,0,0,0,1,0,0,facebook.net/en_US/all.js#xfbml=1&appId=220263134702076,,,,https://instagram.com/salonlaurie5910,"Massage Therapists,Beauty Salons,Cosmetologists",yellowpages,1,,,,,,,,,,
10.05.2024 16:38:00,Yes,Yes,Not Interested,cx not interested.,,Family Chiropractic Center of Perry Hall,"9309 Belair Rd, Nottingham, MD 21236",http://www.perryhallchiropractic.com,4102563641,drdan@perryhallchiropractic.com;hello@rfuenzalida.com;impallari@gmail.com;matt@pixelspread.com,4.7,15,,,,,241,27,,1,0,0,0,0,0,0,1,0,0,https://www.facebook.com/529744723725409,,,,,"Massage Therapists,Chiropractors &amp; Chiropractic Services,Alternative Medicine &amp; Health Practitioners",yellowpages,1,,,,,,,,,,
10.05.2024 16:24:00,Yes,Yes,Not Interested,cx not interested.,,Ojas Wellness Center,"1848 Reisterstown Rd, Pikesville, MD 21208",http://www.ojaswellness.com,4104136935,info@ojaswellness.com;kelly@ojaswellness.com;sales@ojaswellness.com;k.wilkes@ojaswellness.com;n@ojaswellness.com,4.8,251,,,,,5054,,,1,1,1,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/fbevents.js,,,,https://instagram.com/ojaswellness/,"Massage Therapists,Massage Services,Physical Therapists",yellowpages,1,2003,Privately Held,51-200,,,,,,,
09.05.2024 19:43:00,Yes,Yes,Not Interested,cx not interested.,,"Laurie Alcock,LMT MASSAGE THERAPY","5305 Sweet Birch Ct, Ellicott City, MD 21043",http://www.lauriealcock.massagetherapy.com,4107473667,adaboje@massagetherapy.com;robinson@massagetherapy.com;bodyharmony@massagetherapy.com;carljerome@massagetherapy.com;touchofeden@massagetherapy.com;reformation@massagetherapy.com;marcrubman@massagetherapy.com;kate@massagetherapy.com;kdo@massagetherapy.com;bab@massagetherapy.com;j9@massagetherapy.com;michelehughes@massagetherapy.com;llarochelle@massagetherapy.com;releaf@massagetherapy.com;anahata-mke@massagetherapy.com;lindseygroup@massagetherapy.com;crossfiber@massagetherapy.com;davidbender@massagetherapy.com;cindyct@massagetherapy.com;rebecca.thomas@massagetherapy.com;ap@massagetherapy.com;moemassage@massagetherapy.com;mbmassage@massagetherapy.com;eki@massagetherapy.com;stephandoshev@massagetherapy.com;alanao@massagetherapy.com;tranquilwave@massagetherapy.com;bodybewhole@massagetherapy.com;atchaschool@massagetherapy.com;aumassage@massagetherapy.com;therapeutics@massagetherapy.com;haileycorton@massagetherapy.com;mkrunion@massagetherapy.com;jennifersheets@massagetherapy.com;pmam@massagetherapy.com;baanthai@massagetherapy.com;jillreicks@massagetherapy.com;time2relax@massagetherapy.com;jennifernoll@massagetherapy.com;mountainheather@massagetherapy.com;juliapolley@massagetherapy.com;marc@massagetherapy.com;kateoliver@massagetherapy.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapists,yellowpages,1,,,,,,,,,,
09.05.2024 19:28:00,Yes,Yes,Not Interested,cx not interested.,,Freedom Foot Spa,"8620 Belair Rd, Nottingham, MD 21236",http://www.freedomfootspa.com/contact.html,,,4.1,56,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Massage Therapists,Day Spas,Massage Services",yellowpages,1,,,,,,,,,,
09.05.2024 18:57:00,Yes,Yes,Not Interested,cx not interested.,,Christie's Salon Inc,"7869 Ritchie Hwy, Glen Burnie, MD 21061",http://www.christiessaloninc.com,4105900900,christies.salon.inc@gmail.com,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,https://www.facebook.com/pages/Christies-Salon-Inc/160559367962,,,,http://instagram.com/christies.salon.inc,"Massage Therapists,Nail Salons,Beauty Salons",yellowpages,1,,,,,,,,,,
09.05.2024 18:47:00,Yes,Yes,Not Interested,cx saying that they already have a advertising business.,,Ballenger Chiropractic,"9632 Deereco Rd, Lutherville Timonium, MD 21093",http://www.ballengerchiropractic.com,4102521000,info@ballengerchiropractic.com;mpowderly@ballengerchiropractic.com,4.9,62,,,,,2103,235,2100,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/BallengerChiropractic/,https://twitter.com/drballenger,,,,"Massage Therapists,Chiropractors &amp; Chiropractic Services,Massage Services",yellowpages,1,,Public Company,10-Feb,,,,,,,
09.05.2024 18:26:00,Yes,Yes,Not Interested,cx not interested.,,Vita Revive,"2160 E Joppa Rd Ste 102 Parkville, MD 21234",http://vitarevive.com,4105137069,vitarevive@gmail.com,,,4.3,77,,,8900,680,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/Vita-Revive-Organic-Wellness-Spa-202119179813954/,,,https://www.youtube.com/channel/UCeWnJj64IvIcDC4whUpEP3Q?view_as=subscriber,https://www.instagram.com/vitarevivewellnessspa/,"Day Spas,Massage,Skin Care",yelp,1,,,,,,,,,,
09.05.2024 16:49:00,Yes,Yes,Not Interested,cx said that they already have somebody to take in charge and they are all set.,,Charm City Integrative Health,"907 S Lakewood Ave Baltimore, MD 21224",http://charmcityintegrative.com,4438696584,info@charmcityintegrative.com;tom@charmcityintegrative.com,4.8,84,5,11,,,,,,1,1,1,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,https://www.linkedin.com/company/charm-city-integrative-health/,https://www.youtube.com/c/CharmCityIntegrativeHealthBaltimore,https://www.instagram.com/ccintegrative/,"Cryotherapy,Acupuncture,Massage Therapy",yelp,1,2016,Self-Owned,10-Feb,,,,,,,
09.05.2024 15:48:00,Yes,Yes,Not Interested,cx not interested.,,The Entwine Salon,"2801 Huntingdon Ave Frnt, Baltimore, MD 21211",,4105858298,,4.8,264,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Massage Therapists,Beauty Salons,Hair Stylists",yellowpages,,,,,,,,,,,
09.05.2024 15:38:00,Yes,Yes,Not Interested,cx is always fully booked and doesn't need the service.,,Why Knot? Wellness,"9604 Belair Rd Nottingham, MD 21236",,4106084200,,5,50,5,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapy,yelp,,,,,,,,,,,
09.05.2024 15:28:41,Yes,Yes,Not Interested,cx not interested.,,Therapeutic Wellness Services,"4909 Liberty Heights Ave, Gwynn Oak, MD 21207",,4104660127,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Mental Health Services",yellowpages,,,,,,,,,,,
